ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film117],The Jerk,6471,/vKfBXwcmndTdgUXlhVJWEVCi07A.jpg,1979-12-14,94,Comedy,en,"Steve Martin,Bernadette Peters,Catlin Adams,Mabel King,Richard Ward",Carl Reiner,"David V. Picker,William E. McEuen",,,"Bud Molin,Ron Spang",Victor J. Kemper,Jack Elliott,,Jack T. Collis,Theadora Van Runkle,
[Film11885],Fiddler on the Roof,14811,/v65PHx7Q6Jx0anyNeUOX07SJic9.jpg,1971-11-03,181,"Drama,Romance",en,"Chaim Topol,Norma Crane,Leonard Frey,Molly Picon,Paul Mann",Norman Jewison,Norman Jewison,,,"Antony Gibbs,Robert Lawrence",Oswald Morris,Jerry Bock,"Michael Stringer,Veljko Despotović",Robert F. Boyle,"Elizabeth Haffenden,Joan Bridge","Del Armstrong,Wally Schneiderman"
[Film1189],Four Nights of a Dreamer,55847,/8zXWNNZBeEbKrlqrXT8yekiKv8s.jpg,1971-06-29,87,"Drama,Romance",fr,"Isabelle Weingarten,Guillaume des Forêts,Jean-Maurice Monnoyer,Giorgio Maulini,Lidia Biondi",Robert Bresson,Gian Vittorio Baldi,Robert Bresson,,Raymond Lamy,Pierre Lhomme,"Michel Magne,Christopher Hayward",,Pierre Charbonnier,,
[Film118],Suspiria,11906,/5ya8jTbNZTrCFUx9OwpNBjCivXY.jpg,1977-02-01,99,Horror,it,"Jessica Harper,Stefania Casini,Flavio Bucci,Miguel Bosé,Barbara Magnolfi",Dario Argento,Claudio Argento,,Federico Savina,Franco Fraticelli,Luciano Tovoli,"Dario Argento,Agostino Marangolo,Massimo Morante,Fabio Pignatelli,Claudio Simonetti",,Giuseppe Bassan,Pierangelo Cicoletti,
[Film11914],Pictures of the Old World,124414,/pGDQSKebiD9QEzypQwhNFsMGvid.jpg,1972-01-01,64,Documentary,sk,Ladislav Chudík,Dušan Hanák,,Dušan Hanák,,Alfréd Benčič,,,,,,
[Film11974],Gods of the Plague,10244,/rNdUc21wxttgRQsuGMtgH3NnxSB.jpg,1970-07-24,91,Drama,de,"Harry Baer,Hanna Schygulla,Margarethe von Trotta,Carla Egerer,Ingrid Caven",Rainer Werner Fassbinder,"Rainer Werner Fassbinder,Michael Fengler",,Gottfried Hüngsberg,Rainer Werner Fassbinder,Dietrich Lohmann,Peer Raben,,Kurt Raab,,
[Film11979],The Vampires of Poverty,,,,,,,,,,,,,,,,,,
[Film1197],The Plumber,96909,/oPdqhZSGAkAGMOEX3OdDqGlv0rA.jpg,1979-06-08,77,"Thriller,Drama,Horror,TV Movie,Comedy",en,"Ivar Kants,Judy Morris,Robert Coleby,Candy Raymond,Henri Szeps",Peter Weir,Matt Carroll,Peter Weir,,Gerald Turney-Smith,David Sanderson,,"Herbert Pinter,Ken James",Wendy Stites,,
[Film12023],São Bernardo,253380,/onNikLLc1Ceb75sK24RRcmTDZKg.jpg,1972-06-01,113,Drama,pt,"Othon Bastos,Isabel Ribeiro,Nildo Parente,Jofre Soares,Rodolfo Arena",Leon Hirszman,,Leon Hirszman,,Eduardo Escorel,Lauro Escorel,Caetano Veloso,Luiz Carlos Ripper,,Luiz Carlos Ripper,
[Film12192],The Sentinel,,,,,,,,,,,,,,,,,,
[Film122021],The Enclosure,445073,/pA8iUNzlayiiOd2pNPR00v0ftLS.jpg,1978-01-01,100,Drama,xx,"Bert André,Herman Jacobs,Myriam Nuyten,Hans Coopmans,Basje Gruyaert",Jan Gruyaert,Roland Verhavert,Jan Gruyaert,,Gust Malfiet,Ben Tenniglo,,Bob Van Reeth,,,
[Film12215],Once Upon a Time There Was a Singing Blackbird,83235,/nSxc2Iy3Kt07Ov7mlyINBMXs8JG.jpg,1974-10-20,78,"Drama,Comedy,Music",ka,"Gela Kandelaki,Gogi Chkheidze,Jansug Kakhidze,Irine Jandieri,Elene Landia",Otar Iosseliani,,"Otar Iosseliani,Semyon Lungin,Ilya Nusinov,Otar Mekhrishvili,Dimitri Eristavi,Sh. Kakichashvili",,Julietta Bezuashvili,Abessalom Maisuradze,,Dimitri Eristavi,,R. Quchuloria,Givi Urigashvili
[Film12223],The Witch Who Came From the Sea,54109,/rW1ofAyTSnEh3yHzSHXPf7Icd4r.jpg,1976-02-06,88,"Drama,Horror",en,"Millie Perkins,Lonny Chapman,Vanessa Brown,Peggy Feury,Jean Pierre Camps",Matt Cimber,Matt Cimber,Robert Thom,,Bud Warner,"Dean Cundey,Ken Gibb",Herschel Burke Gilbert,,,,Gale Peterson
[Film12247],Galaxy Express 999,15227,/3NX0cEcfZazJsvTGYVkZDk8sYFx.jpg,1979-08-04,128,"Adventure,Animation,Science Fiction",ja,"Masako Nozawa,Masako Ikeda,Yoko Asagami,Miyoko Asô,Toshiko Fujita",Rintaro,,,,"Masaaki Hanai,Izumi Ohkuma",,,"Takamura Mukuo,Tadao Kubota",,,
[Film12253],Last Chants for a Slow Dance,97030,/oeUAQdO6q4C7FvwY9Uj4kiFCORh.jpg,1977-08-31,90,Drama,en,"Tom Blair,Wayne Crouse,Jessica St. John,Steve Voorheis",Jon Jost,,,,Jon Jost,Jon Jost,,,,,
[Film12266],How a Sausage Dog Works,291224,/qy2jqzMqCzDTIShMrMTYvMt4kZF.jpg,1971-01-01,8,"Animation,Thriller",pl,,Julian Józef Antonisz,,Julian Józef Antonisz,,,Jan Tkaczyk,,,,,
[Film12291],The Seven-Ups,32080,/5SR8cB0TbxI9bG3TU1XQoVahNGn.jpg,1973-12-14,103,"Action,Thriller,Drama,Crime",en,"Roy Scheider,Jerry Leon,Tony Lo Bianco,Victor Arnold,Ken Kercheval",Philip D'Antoni,Philip D'Antoni,"Alexander Jacobs,Albert Ruben",,"John C. Horger,Stephen A. Rotter",Urs Furrer,,,Ed Wittstein,Joseph G. Aulisi,Mike Maggi
[Film1229],The Wicker Man,16307,/wwtrXRL8SiOWxhwLEvw7iBgYh0g.jpg,1973-12-01,94,Horror,en,"Edward Woodward,Christopher Lee,Britt Ekland,Ingrid Pitt,Diane Cilento",Robin Hardy,Peter Snell,,,Eric Boyd-Perkins,Harry Waxman,Paul Giovanni,Seamus Flannery,,Sue Yelland,W.T. Partleton
[Film123248],The Blues Accordin' to Lightnin' Hopkins,,,,,,,,,,,,,,,,,,
[Film1237],"New York, New York",12637,/tApT3aRAhHGzthsZfOwt9VAsohJ.jpg,1977-06-21,163,"Drama,Music,Romance",en,"Liza Minnelli,Robert De Niro,Lionel Stander,Barry Primus,Dick Miller",Martin Scorsese,"Irwin Winkler,Robert Chartoff",,,"Tom Rolf,Marcia Lucas,Bert Lovitt,David Ramirez",László Kovács,,Harry Kemm,Boris Leven,Theadora Van Runkle,"Michael Westmore,Christina Smith"
[Film12389],Bound for Glory,42232,/wMSR2CSPruCPkZDEQ5xjv5xqc05.jpg,1976-12-05,147,"Music,Drama",en,"David Carradine,Ronny Cox,Melinda Dillon,Gail Strickland,John Lehne",Hal Ashby,"Harold Leventhal,Robert F. Blumofe",,,"Pembroke J. Herring,Robert C. Jones",Haskell Wexler,,,Michael D. Haller,William Ware Theiss,
[Film123],Caliber 9,40022,/tV5xhT0luyD1Xiebx4HXbv3sV0q.jpg,1972-02-15,97,"Action,Crime",it,"Gastone Moschin,Barbara Bouchet,Mario Adorf,Frank Wolff,Luigi Pistilli",Fernando Di Leo,Ermanno Curti,,,Amedeo Giomini,Franco Villa,Luis Bacalov,,Francesco Cuppini,Francesco Cuppini,Antonio Mura
[Film12435],You Are Not Alone,39555,/8dn9w25nPQPFi0im1ZiS99bQp9o.jpg,1978-02-23,90,"Drama,Romance",da,"Anders Agensø,Peter Bjerg,Jørn Faurschou,Ove Sprogøe,Elin Reimer","Lasse Nielsen,Ernst Johansen",Steen Herdel,"Lasse Nielsen,Bent Petersen",,,,,,,,
[Film1247],Straw Dogs,994,/yigkfHE1OhkxPPrjrV78Y9ibGEk.jpg,1971-12-23,116,"Crime,Drama,Thriller",en,"Dustin Hoffman,Susan George,Peter Vaughan,T. P. McKenna,Del Henney",Sam Peckinpah,Daniel Melnick,,,"Roger Spottiswoode,Tony Lawson,Paul Davies",John Coquillon,Jerry Fielding,Ken Bridgeman,Ray Simm,,Harry Frampton
[Film1248],Rocky,1366,/hEjK9A9BkNXejFW4tfacVAEHtkn.jpg,1976-11-21,120,"Drama,Romance",en,"Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,Burgess Meredith",John G. Avildsen,"Irwin Winkler,Robert Chartoff",,Harry W. Tetrick,"Richard Halsey,Scott Conrad",James Crabe,Bill Conti,James H. Spencer,William J. Cassidy,,Michael Westmore
[Film12580],Wake in Fright,26405,/kZ0XAZdokIHmjIWSqO53KjDeEQ7.jpg,1971-07-21,109,"Drama,Thriller",en,"Gary Bond,Donald Pleasence,Chips Rafferty,Sylvia Kay,Jack Thompson",Ted Kotcheff,George Willoughby,,,Anthony Buckley,Brian West,John Scott,,Dennis Gentle,Ron Williams,Monica Dawkins
[Film12615],The Longest Yard,4985,/fejSpoFU4sq2g6n1JA2NY3KjRxW.jpg,1974-08-21,121,"Crime,Comedy,Drama",en,"Burt Reynolds,Eddie Albert,Ed Lauter,Michael Conrad,James Hampton",Robert Aldrich,Albert S. Ruddy,,,Michael Luciano,Joseph F. Biroc,Frank De Vol,,James Dowell Vance,,
[Film1267],Stroszek,11698,/hQlENwkXp30NvvtJ0is66WDKpJ.jpg,1977-01-12,107,"Drama,Comedy",de,"Bruno S.,Eva Mattes,Clemens Scheitz,Wilhelm von Homburg,Burkhard Driest",Werner Herzog,Willi Segler,,Haymo Henry Heyder,Beate Mainka-Jellinghaus,Thomas Mauch,"Chet Atkins,Sonny Terry",,,,
[Film1269],The Enigma of Kaspar Hauser,11710,/tohQfaM4pKvrxP8eSd1HKoSGU0Z.jpg,1974-11-01,109,"Drama,History",de,"Bruno S.,Walter Ladengast,Brigitte Mira,Willy Semmelrogge,Kidlat Tahimik",Werner Herzog,Werner Herzog,,Haymo Henry Heyder,Beate Mainka-Jellinghaus,Jörg Schmidt-Reitwein,,,Henning von Gierke,"Gisela Storch,Ann Poppel",Susanne Schröder
[Film1276],Pink Flamingos,692,/10N8SvTQwUqyWgocPam1P18Jgr.jpg,1972-03-17,92,"Comedy,Crime",en,"Divine,David Lochary,Mary Vivian Pearce,Mink Stole,Danny Mills",John Waters,John Waters,John Waters,,John Waters,John Waters,,Vincent Peranio,Vincent Peranio,Van Smith,Van Smith
[Film127951],Three Reservists,266950,/mGexp49mWUXk9BcZoYOlE3afvDA.jpg,1971-09-02,97,"War,Comedy",bg,"Nikola Anastasov,Kiril Gospodinov,Georgi Partsalev,Valcho Kamarashev,Stoycho Mazgalov",Zako Heskiya ,,Pavel Vezhinov,,Lina Gesheva,Христо Вълчанов,,,,Pepa Misirkova,Vera Tarkalanova
[Film12835],Camera Buff,42164,/l4n9LXUanIKdlKTCfRqrhwQbtVe.jpg,1979-11-16,112,"Drama,Comedy",pl,"Jerzy Stuhr,Malgorzata Zabkowska,Ewa Pokas,Stefan Czyzewski,Jerzy Nowak",Krzysztof Kieślowski,Wielislawa Piotrowska,"Krzysztof Kieślowski,Jerzy Stuhr",Michał Żarnecki,"Teresa Miziolek,Halina Nawrocka","Jacek Petrycki,Andrzej Archacki,Krzysztof Buchowicz,Krzysztof Jachowicz,Stanislaw Szablowski",Krzysztof Knittel,,"Andrzej Rafał Waltenberger,Borzyslawa Chmielewska","Gabriela Star-Tyszkiewicz,Janina Wierzbicka",Zdzislawa Namyslaw
[Film12842],The Wanderers,233,/oedFtX9hZZWpD7L5wkD0WxSteY2.jpg,1979-07-13,117,Drama,en,"Ken Wahl,John Friedrich,Karen Allen,Toni Kalem,Alan Rosenberg",Philip Kaufman,Martin Ransohoff,,,"Ronald Roose,Stuart H. Pappé",Michael Chapman,,,John Jay Moore,Robert De Mora,Bob O'Bradovich
[Film128],Network,10774,/7x62Xco84HIEOvy3kdDr3pAUrFK.jpg,1976-11-14,122,Drama,en,"Peter Finch,Faye Dunaway,William Holden,Robert Duvall,Beatrice Straight",Sidney Lumet,"Fred C. Caruso,Howard Gottfried",,,Alan Heim,Owen Roizman,Elliot Lawrence,,Philip Rosenberg,Theoni V. Aldredge,John Alese
[Film129179],The Hare Census,266983,/wzbDhVa4E87Q9nyI5G7qAHckUUY.jpg,1973-11-30,67,Comedy,bg,"Itzhak Finzi,Nikola Todev,Georgi Rusev,Evstati Stratev,Filip Trifonov",Eduard Sachariev,,Georgi Mishev,,,,,,,,
[Film129181],Manly Times,266971,/oSz6KHYi4LsUmC4je12nZvX2wuh.jpg,1977-04-29,128,Drama,bg,"Mariana Dimitrova,Grigor Vachkov,Velko Kanev,Pavel Popandov,Nikola Todev",Eduard Sachariev,Radoslav Bozhkov,,,,,,,,,
[Film12970],The Devil,40064,/4rJQHeuhOxGqqT00uQ0tu0W6v51.jpg,1976-03-04,95,Horror,en,"Richard Widmark,Christopher Lee,Nastassja Kinski,Honor Blackman,Denholm Elliott",Peter Sykes,Roy Skeggs,,,John Trumper,David Watkin,Paul Glass,Don Picton,,,"Eric Allwright,George Blackler"
[Film129758],The March of Fools,,,,,,,,,,,,,,,,,,
[Film12],Even Dwarfs Started Small,11900,/b0jmVC1a4LghH9BtzTPn1DELvBP.jpg,1970-09-16,96,"Comedy,Drama",de,"Helmut Döring,Paul Glauer,Gisela Hertwig,Hertel Minkner,Gertrud Piccini",Werner Herzog,Werner Herzog,,,Beate Mainka-Jellinghaus,Thomas Mauch,Florian Fricke,,,,
[Film13049],Bugsy Malone,8446,/7aDllk8O6rePIJ9bW4ipV9Iwwqi.jpg,1976-07-22,93,"Drama,Action,Comedy,Music,Family",en,"Scott Baio,Jodie Foster,Florrie Dugger,John Cassisi,Martin Lev",Alan Parker,Alan Marshall,,,Gerry Hambling,"Peter Biziou,Michael Seresin",Paul Williams,Malcolm Middleton,Geoffrey Kirkland,Monica Howe,"Mary Hillman,Tommie Manderson"
[Film13082],Beloved Elektra,,,,,,,,,,,,,,,,,,
[Film13086],Red Psalm,86732,/u6fIA9je4S1jrcieEFQ2d6ZTjE1.jpg,1972-03-09,87,"Drama,War,Music",hu,"István Bujtor,Tamás Cseh,György Cserhalmi,Andrea Drahota,Gyöngyi Bürös",Miklós Jancsó,,Gyula Hernádi,,Zoltán Farkas,János Kende,Tamás Cseh,,Tamás Banovich,Zsuzsa Vicze,
[Film13097],Every Which Way But Loose,15417,/b97csw2kCtXwqJpz7B5jFIS6eFy.jpg,1978-12-16,110,"Action,Comedy,Adventure,Romance,Drama",en,"Clint Eastwood,Sondra Locke,Geoffrey Lewis,Manis,Beverly D'Angelo",James Fargo,Robert Daley,Jeremy Joe Kronsberg,,"Joel Cox,Ferris Webster",,,,,,
[Film1309],Deathdream,38996,/zunyiTXzsDI4K2SUbjQ0b6UAEsE.jpg,1974-08-28,88,Horror,en,"John Marley,Lynn Carlin,Richard Backus,Henderson Forsythe,Anya Ormsby",Bob Clark,"Bob Clark,John Trent,Peter James",,,Ronald Sinclair,Jack McGowan,Carl Zittrer,Forest Carpenter,,Dyke Davis,Tom Savini
[Film1312],Mirror,1396,/AttDP5OEsMxtHPPN7Z92p2Ntnmd.jpg,1975-03-07,107,"Drama,History",ru,"Margarita Terekhova,Ignat Daniltsev,Larisa Tarkovskaya,Alla Demidova,Anatoliy Solonitsyn",Andrei Tarkovsky,Erik Waisberg,"Andrei Tarkovsky,Aleksandr Misharin",,Lyudmila Feiginova,Georgi Rerberg,Eduard Artemyev,,Nikolay Dvigubskiy,Nelli Fomina,Vera Rudina
[Film13131],Beauty and the Beast,266115,/nDDpXGV00SH0gdVADqdWtJWlCZz.jpg,1976-12-03,74,"Family,Fantasy,Romance,TV Movie",en,"George C. Scott,Trish Van Devere,Virginia McKenna,Bernard Lee,Patricia Quinn",Fielder Cook,,Sherman Yellen,,,,,Elliot Scott,,Albert Wolsky,
[Film13136],Slap the Monster on Page One,68053,/i6DOgiMST80RvrICsDQf7hkZifH.jpg,1972-10-19,90,"Drama,Thriller",it,"Gian Maria Volonté,Fabio Garriba,Carla Tatò,Jacques Herlin,John Steiner",Marco Bellocchio,Ugo Tocci,,,Ruggero Mastroianni,"Luigi Kuveiller,Erico Menczer","Ennio Morricone,Nicola Piovani",,Dante Ferretti,Franco Carretti,Pierantonio Mecacci
[Film1314],Superman,1924,/d7px1FQxW4tngdACVRsCSaZq0Xl.jpg,1978-12-13,143,"Science Fiction,Action,Adventure",en,"Christopher Reeve,Margot Kidder,Gene Hackman,Marlon Brando,Ned Beatty",Richard Donner,Pierre Spengler,Tom Mankiewicz,,"Stuart Baird,Michael Ellis",Geoffrey Unsworth,John Williams,"Norman Reynolds,Leslie Dilley,Stuart Craig,Tony Reading,Norman Dorme,Ernest Archer,Philip Bennet",John Barry,Yvonne Blake,"Nick Maley,Phil Rhodes,Louis Lane,Basil Newall,Connie Reeve,Jamie Brown,Graham Freeborn,Kay Freeborn,Sylvia Croft"
[Film131937],Underground,,,,,,,,,,,,,,,,,,
[Film1320],The Warriors,11474,/fCDXAJcPvpsMd5CL1kBKkkNGW3X.jpg,1979-02-09,94,"Action,Thriller",en,"Michael Beck,James Remar,David Patrick Kelly,Dorsey Wright,David Harris",Walter Hill,Lawrence Gordon,,,"Billy Weber,Freeman A. Davies,Susan E. Morse,David Holden",Andrew Laszlo,,"Don Swanagan,Robert Wightman",,,
[Film132166],A Child in the Crowd,108574,/cZdh6HTm4muWN5UpwUWYYxtSQQ6.jpg,1976-06-04,85,Drama,fr,"Jean François Cimino,César Chauveau,Annie Kovaks,Cécile Cousseau,Claude Treille",Gérard Blain,"Claude Berri,Gérard Blain","Gérard Blain,Michel Pérez",,Marie-Aimée Debril,Emmanuel Machuel,,,,,
[Film133423],The Friends,,,,,,,,,,,,,,,,,,
[Film133713],Life: The Way It Is,122519,,1978-01-01,95,"Drama,Comedy",fr,"María Luisa García,Lucien Plazanet,Marie Rivière,Jenny Bellay,Daniel Tarrare",Jean-Claude Brisseau,,Jean-Claude Brisseau,,"Pascale Granel,Lucette Lhuré,Stéphanie Granel,Emmanuelle Lalande",Georgy Fodor,Guillaume Loisillon,,,,
[Film13451],"Elisa, My Life",114337,/ulwj7sunrRclU3WDnnelfYavNq.jpg,1977-04-21,125,Drama,es,"Fernando Rey,Geraldine Chaplin,Isabel Mestres,Joaquín Hinojosa,Norman Briski",Carlos Saura,Elías Querejeta,,,Pablo G. del Amo,Teo Escamilla,Giorgio Mainiero,,,Angelines Castro,Ramón de Diego
[Film1349],Killer of Sheep,27432,/7LpSGSeIblS4DSnnpuRLJ7IHdTy.jpg,1978-11-14,80,Drama,en,"Henry G. Sanders,Kaycee Moore,Charles Bracy,Angela Burnett,Eugene Cherry",Charles Burnett,Charles Burnett,Charles Burnett,,Charles Burnett,Charles Burnett,,,,,
[Film13536],Emergency Heart,,,,,,,,,,,,,,,,,,
[Film13584],Five Evenings,47851,/uvI4y7fi1b95pcSRdd87qan40Cc.jpg,1978-11-06,103,"Drama,Romance",ru,"Lyudmila Gurchenko,Stanislav Lyubshin,Valentina Telichkina,Larisa Kuznetsova,Igor Nefyodov",Nikita Mikhalkov,Willie Geller,"Nikita Mikhalkov,Aleksandr Adabashyan",,Eleonora Praksina,Pavel Lebeshev,Yuli Kim,,"Aleksandr Adabashyan,Aleksandr Samulekin",Maya Abar-Baranovskaya,
[Film13594],Fedora,54000,/3ylAcW17HtCy0Db7tzRrcEu55YZ.jpg,1978-06-29,114,"Drama,Romance",en,"William Holden,Marthe Keller,Hildegard Knef,José Ferrer,Frances Sternhagen",Billy Wilder,"Billy Wilder,I. A. L. Diamond","Billy Wilder,I. A. L. Diamond",,"Fredric Steinkamp,Stefan Arnsten",Gerry Fisher,Miklós Rózsa,,Alexandre Trauner,Charlotte Flemming,
[Film136306],Black Film,341026,,1971-02-22,17,Documentary,sh,"Želimir Žilnik,Luka Bauer,Franja Handreva,Aleksandar Lopatin,Stevan Palinkas",Želimir Žilnik,,Želimir Žilnik,,"Karpo Aćimović Godina,Katarina Stefanovic",Karpo Aćimović Godina,,,,,
[Film13668],The Super Inframan,40435,/geAEfeJF3Zr9XK1R3r9nLNyQOig.jpg,1975-01-01,90,"Action,Adventure,Science Fiction",zh,"Danny Lee Sau-Yin,Wang Hsieh,Terry Lau Wai-Yue,Yuen Man-Tzu,Dana",Hua Shan,Runme Shaw,Ni Kuang,,Chiang Hsing-Lung,Tadashi Nishimoto,Frankie Chan Fan-Kei,Johnson Tsao Chuang-Sheng,,Liu Chi-Yu,
[Film13673],The Death Dealer,50236,/zKzcYVKhYkjdGS22rvA1sD7PYH8.jpg,1974-08-08,99,"Action,Crime,Thriller",it,"Tomas Milian,Henry Silva,Laura Belli,Gino Santercole,Mario Piave",Umberto Lenzi,Luciano Martino,,,Eugenio Alabiso,Federico Zanni,Ennio Morricone,,,Luciano Sagoni,Franco Di Girolamo
[Film137133],Railways For Ever!,,,,,,,,,,,,,,,,,,
[Film13723],The Heroic Ones,36261,/ebIocpGVtg4JaPTPFbHb7Uv5eIW.jpg,1970-08-14,117,"Action,Drama,History",zh,"David Chiang,Ti Lung,Lily Li Li-Li,Ku Feng,Chan Sing",Chang Cheh,Run Run Shaw,"Ni Kuang,Chang Cheh",,Chiang Hsing-Lung,Kung Mu-To,Wang Fu-Ling,"Kamber Huang,Johnson Tsao Chuang-Sheng",,Li Kei,
[Film1384],Bananas,11302,/At3rXd39FZgNiuQc2C8rln2nE8H.jpg,1971-04-28,82,Comedy,en,"Woody Allen,Louise Lasser,Carlos Montalbán,Nati Abascal,Jacobo Morales",Woody Allen,"Axel Anderson,Antonio Encarnacion,Jack Grossberg,Manolo Villamil",,,"Ralph Rosenblum,Ron Kalish",Andrew M. Costikyan,Marvin Hamlisch,,Ed Wittstein,Gene Coffin,Guy Del Russo
[Film1385],Sleeper,11561,/YTYSziZZP5aXt5CDvdEMwKDzme.jpg,1973-12-17,87,"Comedy,Romance,Science Fiction",en,"Woody Allen,Diane Keaton,John Beck,Mary Gregory,Brian Avery",Woody Allen,Jack Grossberg,,,"Ralph Rosenblum,O. Nicholas Brown,Ron Kalish",David M. Walsh,Woody Allen,,Dale Hennesy,,Del Acevedo
[Film13876],The Desert of the Tartars,48203,/1lI9X3glfOcXgr9AzMEm2LdydAJ.jpg,1976-10-29,140,History,it,"Jacques Perrin,Vittorio Gassman,Giuliano Gemma,Helmut Griem,Philippe Noiret",Valerio Zurlini,"Jacques Perrin,Michelle de Broca,Giorgio Silvagni,Enzo Giulioli,Bahman Farmanara,Mario Gallo",Dino Buzzati,,"Franco Arcalli,Raimondo Crociani",Luciano Tovoli,Ennio Morricone,,Giancarlo Bartolini Salimbeni,"Giancarlo Bartolini Salimbeni,Sissi Parravicini",
[Film13888],Microwave Massacre,,,,,,,,,,,,,,,,,,
[Film13904],Magic,,,,,,,,,,,,,,,,,,
[Film139362],Corps aboli,541329,/ck7b77bBRXblqg1hkL8W6QLfMNV.jpg,1978-11-15,16,,fr,Gaël Badaud,Teo Hernández,,,,,,,,,,
[Film14018],The Red Snowball Tree,38359,/AcqQlRYPiGCVPALF4V3xa1OhAa0.jpg,1974-03-25,110,Drama,ru,"Vasiliy Shukshin,Lidiya Fedoseyeva-Shukshina,Ivan Ryzhov,Aleksey Vanin,Mariya Vinogradova",Vasiliy Shukshin,,,,,,,,,,
[Film14055],The Garden of the Finzi-Continis,4789,/1X9kYcsKvoI3jwINGYT3psebxgN.jpg,1970-12-04,95,"Drama,War",it,"Lino Capolicchio,Dominique Sanda,Fabio Testi,Romolo Valli,Helmut Berger",Vittorio De Sica,"Arthur Cohn,Artur Brauner,Gianni Hecht Lucari",,,Adriana Novelli,Ennio Guarnieri,Manuel De Sica,,Giancarlo Bartolini Salimbeni,Giancarlo Bartolini Salimbeni,Giulio Natalucci
[Film1410],Zorns Lemma,88276,/4WNIR5z62ulM2cMxc3bon5TPV7f.jpg,1970-04-01,60,,en,"Robert Huot,Rosemarie Castoro,Marcia Steinbrecher,Twyla Tharp,Joyce Wieland",Hollis Frampton,,,,,,,,,,
[Film14144],Gimme Shelter,132,/hbGiaHULqEKmEEGb61ko7erTeYG.jpg,1970-12-13,92,"Documentary,Music",en,"Mick Jagger,Charlie Watts,Keith Richards,Mick Taylor,Bill Wyman","Albert Maysles,Charlotte Zwerin,David Maysles",,,,"Joanne Burke,Robert Farren,Ellen Giffard,Kent McKinney","Albert Maysles,David Maysles",,,,,
[Film141573],Poor Lise,,,,,,,,,,,,,,,,,,
[Film14161],Female Prisoner #701: Scorpion,71138,/Q3A9Mow4kSC7xpoiaBTuCOaIRl.jpg,1972-08-25,87,"Crime,Thriller,Action",ja,"Meiko Kaji,Rie Yokoyama,Isao Natsuyagi,Fumio Watanabe,Yayoi Watanabe",Shunya Ito,Kineo Yoshimine,,,Osamu Tanaka,Hanjirô Nakazawa,Shunsuke Kikuchi,Tadayuki Kuwana,,Minako Uchiyama,Yoshisaburô Susuki
[Film142020],Horizons,283233,/8FYUlpDbIblJEGvGVXcWswOuxtM.jpg,1973-07-01,77,,en,,Larry Gottheim,,,,,,,,,,
[Film14239],Werewolves on Wheels,56259,/faMWqJuw0uVSiqJFiN7pCxSx770.jpg,1971-08-11,85,"Action,Horror",en,"Steve Oliver,D.J. Anderson,Gene Shane,Billy Gray,Gray Johnson",Michel Levesque,Paul Lewis,"Michel Levesque,David M. Kaufman",,Peter Parasheles,Isidore Mankofsky,Don Gere,Allan H. Jones,,,
[Film1428],Shampoo,31121,/6jmFvXPV6OhtX3AkAVnH7rwdeUJ.jpg,1975-02-11,110,"Comedy,Drama,Romance",en,"Warren Beatty,Julie Christie,Goldie Hawn,Lee Grant,Jack Warden",Hal Ashby,Warren Beatty,"Warren Beatty,Robert Towne",,Robert C. Jones,László Kovács,Paul Simon,W. Stewart Campbell,Richard Sylbert,Anthea Sylbert,E. Thomas Case
[Film14357],Sounder,42489,/wKwQARV79qobIujRvzIiKjOc4fG.jpg,1972-09-24,105,Drama,en,"Cicely Tyson,Paul Winfield,Kevin Hooks,Carmen Mathews,Taj Mahal",Martin Ritt,,,,Sidney Levin,,,,Walter Scott Herndon,,
[Film1435],The Man Who Fell to Earth,991,/gwmPVphE5DMFFGXGMhfEFyxOOYj.jpg,1976-03-18,138,"Drama,Science Fiction",en,"David Bowie,Rip Torn,Candy Clark,Tony Mascia,Buck Henry",Nicolas Roeg,"Michael Deeley,Barry Spikings",,,Graeme Clifford,Anthony B. Richmond,"John Phillips,Stomu Yamashta",,Brian Eatwell,May Routh,Linda DeVetta
[Film143616],Memoria,,,,,,,,,,,,,,,,,,
[Film14362],Deranged,39844,/j4VyUZtCoUvvNhlZyEl6STgurIc.jpg,1974-02-02,83,"Crime,Horror,Thriller",en,"Roberts Blossom,Cosette Lee,Leslie Carlson,Robert Warner,Marcia Diamond","Jeff Gillen,Alan Ormsby",Tom Karr,,,,Jack McGowan,Carl Zittrer,Albert Fisher,,,"Tom Savini,Alan Ormsby,Jerome Bergson"
[Film14396],Bleak Moments,122271,/j6UZkLlGXxMpB4CsrZ4pyLEU5iZ.jpg,1971-01-01,111,"Comedy,Drama",en,"Anne Raitt,Sarah Stephenson,Eric Allan,Joolia Cappleman,Mike Bradwell",Mike Leigh,"Albert Finney,Les Blair",Mike Leigh,,Les Blair,Bahram Manocheri,,,,,
[Film144182],Lost Love,654627,/2ooHgoSrQTEcDeXrOdMDi4Q04Da.jpg,1976-01-01,25,,en,"Adam Macadam,Black-Eyed Susan,Brien Coleman,Lisa Jane Persky,Lola Pashalinski","Andrew Horn,John Meaney",,,,,,,,,,
